Date & Time,Latitude,Longitude,Depth,Magnitude,Lands,Country
11/20/2023 10:15,39.169,28.991,6,2.2,WESTERN,TURKEY
11/20/2023 10:13,-22.23,-68.85,134,3.3,"ANTOFAGASTA,",CHILE
11/20/2023 10:00,18.71,-105.21,10,3.7,"OFFSHORE, JALISCO,",MEXICO
11/20/2023 9:51,46.982,-0.303,5,2.3,FRANCE,FRANCE
11/20/2023 9:51,-2.51,100.76,33,3.2,"KEP., MENTAWAI, REGION,",INDONESIA
11/20/2023 9:49,39.066,-28.564,3,3,"AZORES, ISLANDS,",PORTUGAL
11/20/2023 9:45,39.092,-28.57,4,2.5,"AZORES, ISLANDS,",PORTUGAL
11/20/2023 9:44,-24.21,-67.02,206,3.3,"SALTA,",ARGENTINA
11/20/2023 9:38,39.137,-28.612,5,3,"AZORES, ISLANDS,",PORTUGAL
11/20/2023 9:34,56.573,-156.626,35,2.4,ALASKA,PENINSULA
11/20/2023 9:12,30.83,-115.66,9,3.4,"BAJA, CALIFORNIA,",MEXICO
11/20/2023 9:08,11.52,-87,17,2.8,"NEAR, COAST, OF",NICARAGUA
11/20/2023 9:02,35.09,23.15,17,3,"CRETE,",GREECE
11/20/2023 8:59,15.19,-94.65,16,4,"OFF, COAST, OF, OAXACA,",MEXICO
11/20/2023 8:50,31.672,-104.397,7,3,WESTERN,TEXAS
11/20/2023 8:48,31.661,-104.373,5,3,WESTERN,TEXAS
11/20/2023 8:45,36.549,-120.7,7,2.1,CENTRAL,CALIFORNIA
11/20/2023 8:45,31.36,76.87,13,2.9,"PUNJAB-HIMACHAL, PRADESH,",INDIA
11/20/2023 8:44,-9.98,119.1,10,2.8,"SUMBA, REGION,",INDONESIA
11/20/2023 8:27,17.32,-94.42,148,3.5,"VERACRUZ,",MEXICO
11/20/2023 8:19,39.367,28.232,7,2.4,WESTERN,TURKEY
11/20/2023 8:19,17.36,-94.54,131,3.4,"VERACRUZ,",MEXICO
11/20/2023 8:18,27.25,96.02,44,3.6,"MYANMAR-INDIA, BORDER",REGION
11/20/2023 8:16,42.864,18.774,11,2.5,MONTENEGRO,MONTENEGRO
11/20/2023 8:15,61.498,-146.38,34,2.6,SOUTHERN,ALASKA
11/20/2023 8:10,-31.3,-68.62,97,3.1,"SAN, JUAN,",ARGENTINA
11/20/2023 8:09,30.71,-116.28,17,3.4,"OFFSHORE, BAJA, CALIFORNIA,",MEXICO
11/20/2023 8:07,37.434,37.071,14,1.8,CENTRAL,TURKEY
11/20/2023 8:05,50.161,8.275,5,1.6,GERMANY,GERMANY
11/20/2023 7:56,52.98,159.65,60,3.9,"OFF, EAST, COAST, OF",KAMCHATKA
11/20/2023 7:49,-19.74,-69.05,107,3.4,"TARAPACA,",CHILE
11/20/2023 7:43,43.251,-0.392,0,2.5,PYRENEES,PYRENEES
11/20/2023 7:36,38.222,38.725,9,4.5,EASTERN,TURKEY
11/20/2023 7:27,17.03,-93.92,154,3.7,"OAXACA,",MEXICO
11/20/2023 7:19,41.342,19.552,15,2.3,ALBANIA,ALBANIA
11/20/2023 6:46,39.727,13.733,403,4.7,TYRRHENIAN,SEA
11/20/2023 6:41,2.53,128.17,10,3,"HALMAHERA,",INDONESIA
11/20/2023 6:35,41.681,2.837,9,1.9,SPAIN,SPAIN
11/20/2023 6:34,17.782,-71.407,25,3,DOMINICAN,REPUBLIC
11/20/2023 6:29,27.31,-111.28,18,3.7,"GULF, OF",CALIFORNIA
11/20/2023 6:26,16.77,-94.86,109,3.4,"OAXACA,",MEXICO
11/20/2023 6:14,-3.18,131,10,3.8,"CERAM, SEA,",INDONESIA
11/20/2023 6:11,39.779,39.497,5,2.4,EASTERN,TURKEY
11/20/2023 6:05,16.89,-100.36,11,3.5,"OFFSHORE, GUERRERO,",MEXICO
11/20/2023 5:54,16.55,-94.87,10,3.5,"OAXACA,",MEXICO
11/20/2023 5:52,29.32,81.15,10,4,NEPAL,NEPAL
11/20/2023 5:50,-6.73,106.6,11,2.6,"JAVA,",INDONESIA
11/20/2023 5:17,38.034,36.649,7,2.4,CENTRAL,TURKEY
11/20/2023 5:07,40.958,-121.561,16,2.7,NORTHERN,CALIFORNIA
11/20/2023 5:05,0.2,121.71,177,2.5,"MINAHASA,, SULAWESI,",INDONESIA
11/20/2023 5:03,19.31,-104.07,15,3.2,"COLIMA,",MEXICO
11/20/2023 5:01,41.5,142.1,50,3.5,"HOKKAIDO,, JAPAN",REGION
11/20/2023 5:00,35.86,25.55,10,2,"CRETE,",GREECE
11/20/2023 5:00,39.828,39.687,12,1.9,EASTERN,TURKEY
11/20/2023 4:57,11.502,125.137,92,5.2,"SAMAR,",PHILIPPINES
11/20/2023 4:54,36.709,-3.369,6,1.7,"STRAIT, OF",GIBRALTAR
11/20/2023 4:42,-32.85,-68.749,10,4,"MENDOZA,",ARGENTINA
11/20/2023 4:38,5.727,-82.51,10,4.3,"SOUTH, OF",PANAMA
11/20/2023 4:30,-0.53,135.59,15,3.8,"BIAK, REGION,",INDONESIA
11/20/2023 4:29,34.762,25.185,15,2.4,"CRETE,",GREECE
11/20/2023 4:15,40.195,31.811,7,2,WESTERN,TURKEY
11/20/2023 4:02,-45.11,167.455,70,3.2,"SOUTH, ISLAND, OF, NEW",ZEALAND
11/20/2023 4:01,38.118,37.891,5,2.2,CENTRAL,TURKEY
11/20/2023 3:48,37.929,27.435,12,1.8,WESTERN,TURKEY
11/20/2023 3:44,39.38,28.238,6,2.8,WESTERN,TURKEY
11/20/2023 3:41,46.16,2.519,2,2.2,FRANCE,FRANCE
11/20/2023 3:39,38.125,37.764,5,2.4,CENTRAL,TURKEY
11/20/2023 3:23,36.332,36.251,5,2.3,"TURKEY-SYRIA, BORDER",REGION
11/20/2023 3:21,37.901,28.775,7,1.5,WESTERN,TURKEY
11/20/2023 3:20,37.92,28.781,9,2,WESTERN,TURKEY
11/20/2023 2:57,40.849,-127.317,10,4.4,"OFF, COAST, OF, NORTHERN",CALIFORNIA
11/20/2023 2:39,37.916,28.769,3,1.2,WESTERN,TURKEY
11/20/2023 2:38,37.921,28.761,8,1.6,WESTERN,TURKEY
11/20/2023 2:31,38.218,38.589,7,1.5,EASTERN,TURKEY
11/20/2023 2:25,18.067,-71.292,37,3,DOMINICAN,REPUBLIC
11/20/2023 2:17,37.856,27.571,7,1.6,WESTERN,TURKEY
11/20/2023 2:17,36.649,-121.299,4,2,CENTRAL,CALIFORNIA
11/20/2023 2:16,27.612,-18.064,35,2.3,"CANARY, ISLANDS,, SPAIN",REGION
11/20/2023 2:04,36.591,25.778,5,2,"DODECANESE, ISLANDS,",GREECE
11/20/2023 1:59,59.341,-152.822,81,2.4,SOUTHERN,ALASKA
11/20/2023 1:54,27.65,-18.052,31,2.2,"CANARY, ISLANDS,, SPAIN",REGION
11/20/2023 1:54,-31.23,-68.41,63,4.2,"SAN, JUAN,",ARGENTINA
11/20/2023 1:48,41.912,-112.656,6,2.2,UTAH,UTAH
11/20/2023 1:47,-31.691,-69.097,111,4.6,"SAN, JUAN,",ARGENTINA
11/20/2023 1:44,36.363,36.135,8,1.8,"TURKEY-SYRIA, BORDER",REGION
11/20/2023 1:31,27.65,-18.038,30,3.1,"CANARY, ISLANDS,, SPAIN",REGION
11/20/2023 1:08,-0.07,123.64,102,3.1,"SULAWESI,",INDONESIA
11/20/2023 1:07,39.137,29.025,13,1.6,WESTERN,TURKEY
11/20/2023 1:03,39.134,28.984,13,1.2,WESTERN,TURKEY
11/20/2023 1:01,39.132,29.024,10,1.3,WESTERN,TURKEY
11/20/2023 0:55,37.942,36.666,5,4.1,CENTRAL,TURKEY
11/20/2023 0:52,38.682,-122.871,6,2.4,NORTHERN,CALIFORNIA
11/20/2023 0:44,-0.52,121.92,13,2.5,"SULAWESI,",INDONESIA
11/20/2023 0:42,34.663,25.445,10,2.6,"CRETE,",GREECE
11/20/2023 0:40,-20.044,-69.263,119,4.6,"TARAPACA,",CHILE
11/20/2023 0:36,-48.188,165.257,17,4.9,"OFF, W., COAST, OF, S., ISLAND,",N.Z.
11/20/2023 0:23,38.24,26.258,3,1.8,"NEAR, THE, COAST, OF, WESTERN",TURKEY
11/20/2023 0:01,38.776,-122.739,0,2,NORTHERN,CALIFORNIA
11/19/2023 23:56,46.563,9.339,5,1.9,SWITZERLAND,SWITZERLAND
11/19/2023 23:54,38.026,37.392,7,1.9,CENTRAL,TURKEY
11/19/2023 23:54,39.381,28.261,7,1.4,WESTERN,TURKEY
11/19/2023 23:50,38.021,37.576,7,1.5,CENTRAL,TURKEY
11/19/2023 23:39,19.41,77.34,5,3.5,"MAHARASHTRA,",INDIA
11/19/2023 23:37,-32.01,-70.94,66,3,"COQUIMBO,",CHILE
11/19/2023 23:30,11.11,-86.48,26,3.7,"NEAR, COAST, OF",NICARAGUA
11/19/2023 23:28,-5.668,153.699,35,4.6,"NEW, IRELAND, REGION,",P.N.G.
11/19/2023 23:27,-31.17,-68.43,89,3.4,"SAN, JUAN,",ARGENTINA
11/19/2023 23:23,38.788,-122.75,1,2.1,NORTHERN,CALIFORNIA
11/19/2023 23:22,65.74,-163.303,5,2.6,NORTHERN,ALASKA
11/19/2023 23:22,11.55,-86.7,26,4.3,"NEAR, COAST, OF",NICARAGUA
11/19/2023 23:21,34.71,26.17,10,2.5,"CRETE,",GREECE
11/19/2023 23:17,-34.44,-74.21,20,3.6,"OFF, COAST, OF, O'HIGGINS,",CHILE
11/19/2023 23:15,-17.787,-175.19,225,5.1,TONGA,TONGA
11/19/2023 23:10,40.574,28.212,10,2.2,WESTERN,TURKEY
11/19/2023 22:57,34.84,24.14,8,2.5,"CRETE,",GREECE
11/19/2023 22:57,18.916,-65.892,37,3,"PUERTO, RICO",REGION
11/19/2023 22:57,14.11,-93.46,10,4.1,"OFF, COAST, OF, CHIAPAS,",MEXICO
11/19/2023 22:53,37.853,-4.007,2,1.6,SPAIN,SPAIN
11/19/2023 22:47,6.9,125.08,5,3.2,"MINDANAO,",PHILIPPINES
11/19/2023 22:36,-9.33,118.84,33,2.8,"SUMBAWA, REGION,",INDONESIA
11/19/2023 22:35,74.676,7.556,10,3.6,GREENLAND,SEA
11/19/2023 22:33,15.29,-92.16,172,3.9,GUATEMALA,GUATEMALA
11/19/2023 22:19,17.56,-95.09,123,3.8,"VERACRUZ,",MEXICO
11/19/2023 22:15,37.964,36.351,7,1.8,CENTRAL,TURKEY
11/19/2023 22:11,45.868,6.99,7,0.6,FRANCE,FRANCE
11/19/2023 22:05,-40.212,175.311,24,3.1,"NORTH, ISLAND, OF, NEW",ZEALAND
11/19/2023 22:04,4.7,126.16,84,4,"KEPULAUAN, TALAUD,",INDONESIA
11/19/2023 21:48,15.6,-93.82,16,3.8,"OFFSHORE, CHIAPAS,",MEXICO
11/19/2023 21:32,16.63,-94.99,5,3.4,"OAXACA,",MEXICO
11/19/2023 21:26,14.23,-93.11,10,4.1,"OFFSHORE, CHIAPAS,",MEXICO
11/19/2023 21:25,38.032,36.471,7,1.4,CENTRAL,TURKEY
11/19/2023 21:10,46.604,-1.65,5,2.4,FRANCE,FRANCE
11/19/2023 21:01,41.208,142.22,50,5.8,"HOKKAIDO,, JAPAN",REGION
11/19/2023 20:53,63.324,-150.969,8,2.6,CENTRAL,ALASKA
11/19/2023 20:47,14.25,-93.13,10,4,"OFFSHORE, CHIAPAS,",MEXICO
11/19/2023 20:46,43.022,13,11,2.2,CENTRAL,ITALY
11/19/2023 20:43,10.74,125.2,7,3.7,"LEYTE,",PHILIPPINES
11/19/2023 20:39,28.8,129.9,40,4.2,"RYUKYU, ISLANDS,",JAPAN
11/19/2023 20:27,62.162,-149.592,41,2.9,CENTRAL,ALASKA
11/19/2023 20:24,14.02,-93.15,10,3.7,"OFF, COAST, OF, CHIAPAS,",MEXICO
11/19/2023 20:24,25.888,128.474,10,5.1,"RYUKYU, ISLANDS,",JAPAN
11/19/2023 20:24,-8.024,158.229,87,4.9,SOLOMON,ISLANDS
11/19/2023 20:22,14.09,-93.13,9,4,"OFF, COAST, OF, CHIAPAS,",MEXICO
11/19/2023 20:13,31.713,-104.563,6,2.1,WESTERN,TEXAS
11/19/2023 20:09,-7.54,125.14,388,4.1,"KEPULAUAN, BARAT, DAYA,",INDONESIA
11/19/2023 20:07,36.438,28.984,17,3.3,"DODECANESE, IS.-TURKEY, BORDER",REG
11/19/2023 20:06,50.25,18.956,2,2.6,POLAND,POLAND
11/19/2023 20:02,14.11,-93.18,13,3.9,"OFF, COAST, OF, CHIAPAS,",MEXICO
11/19/2023 19:55,19.2,-104.06,2,3.6,"COLIMA,",MEXICO
11/19/2023 19:48,38.187,38.662,7,2.2,EASTERN,TURKEY
11/19/2023 19:44,39.374,28.261,8,3.7,WESTERN,TURKEY
11/19/2023 19:38,14.01,-93.17,10,4,"OFF, COAST, OF, CHIAPAS,",MEXICO
11/19/2023 19:36,-8.9,112.06,19,3,"JAVA,",INDONESIA
11/19/2023 19:35,-23.27,-69.09,104,2.5,"ANTOFAGASTA,",CHILE
11/19/2023 19:31,31.672,-104.535,6,3.5,WESTERN,TEXAS
11/19/2023 19:30,46.215,6.082,4,0.7,SWITZERLAND,SWITZERLAND
11/19/2023 19:24,18.74,-105.24,16,4.2,"OFFSHORE, JALISCO,",MEXICO
11/19/2023 19:23,-7.51,106.02,17,3,"JAVA,",INDONESIA
11/19/2023 19:18,18.03,-99.69,5,3.5,"GUERRERO,",MEXICO
11/19/2023 19:17,13.99,-93.23,10,4,"OFF, COAST, OF, CHIAPAS,",MEXICO
11/19/2023 19:12,34.729,25.681,16,2.7,"CRETE,",GREECE
11/19/2023 19:10,10.13,126.03,38,3.5,"PHILIPPINE, ISLANDS",REGION
11/19/2023 19:05,-9.33,118.79,24,2.5,"SUMBAWA, REGION,",INDONESIA
11/19/2023 19:02,40.281,-124.538,23,2.2,"OFFSHORE, NORTHERN",CALIFORNIA
11/19/2023 18:54,43.022,13,12,2,CENTRAL,ITALY
11/19/2023 18:49,38.28,22.42,5,2,GREECE,GREECE
11/19/2023 18:46,14.05,-93.19,19,4.1,"OFF, COAST, OF, CHIAPAS,",MEXICO
11/19/2023 18:42,46.173,2.471,6,2.2,FRANCE,FRANCE
11/19/2023 18:42,15.87,-95.19,28,4,"OFFSHORE, OAXACA,",MEXICO
11/19/2023 18:41,19.252,-155.382,28,2,"ISLAND, OF, HAWAII,",HAWAII
11/19/2023 18:39,38.099,36.205,5,3.4,CENTRAL,TURKEY
11/19/2023 18:37,37.222,36.964,6,1.6,CENTRAL,TURKEY
11/19/2023 18:26,46.224,13.772,4,0.6,SLOVENIA,SLOVENIA
11/19/2023 18:25,14.016,-93.253,10,4.1,"OFF, COAST, OF, CHIAPAS,",MEXICO
11/19/2023 18:19,21.171,99.331,8,3.5,MYANMAR,MYANMAR
11/19/2023 18:12,35.57,26.46,4,2.6,"CRETE,",GREECE
11/19/2023 17:54,72.31,125.87,20,4.2,"NORTHWESTERN, SAKHA,",RUSSIA
11/19/2023 17:52,38.061,36.65,7,1.4,CENTRAL,TURKEY
11/19/2023 17:52,31.716,-104.284,7,2.1,WESTERN,TEXAS
11/19/2023 17:46,49.072,8.403,16,1.3,GERMANY,GERMANY
11/19/2023 17:40,-23.85,-66.86,201,3.4,"JUJUY,",ARGENTINA
11/19/2023 17:30,-9.522,112.872,49,4.6,"SOUTH, OF, JAVA,",INDONESIA
11/19/2023 17:25,14.85,-93.2,75,4.1,"OFFSHORE, CHIAPAS,",MEXICO
11/19/2023 17:18,37.749,25.998,14,2.5,"DODECANESE, ISLANDS,",GREECE
11/19/2023 17:18,-2.73,-79.29,40,4,"NEAR, COAST, OF",ECUADOR
11/19/2023 17:09,39.288,-3.791,0,1.8,SPAIN,SPAIN
11/19/2023 17:00,0.971,-29.069,10,5.3,"CENTRAL, MID-ATLANTIC",RIDGE
11/19/2023 16:23,32.896,-100.891,5,2.4,WESTERN,TEXAS
11/19/2023 16:14,-20.71,-68.83,105,2.5,"TARAPACA,",CHILE
11/19/2023 16:03,-3.23,131.01,13,3.6,"CERAM, SEA,",INDONESIA
11/19/2023 16:03,38.57,22.76,150,2.2,GREECE,GREECE
11/19/2023 16:00,49.269,-119.538,0,2.6,"BRITISH, COLUMBIA,",CANADA
11/19/2023 15:54,32.894,-100.891,4,2.5,WESTERN,TEXAS
11/19/2023 15:53,-5.652,130.171,10,4.5,BANDA,SEA
11/19/2023 15:47,37.796,26.829,7,1.8,"DODECANESE, ISLANDS,",GREECE
11/19/2023 15:42,9.749,-84.047,9,3.1,COSTA,RICA
11/19/2023 15:33,35.391,-3.566,23,1.7,"STRAIT, OF",GIBRALTAR
11/19/2023 15:13,38.008,36.468,6,2.3,CENTRAL,TURKEY
11/19/2023 15:10,-3.91,-79.29,30,4.2,"NEAR, COAST, OF",ECUADOR
11/19/2023 15:02,37.705,37.748,10,2.4,CENTRAL,TURKEY
11/19/2023 14:47,37.186,16.006,18,2.5,IONIAN,SEA
11/19/2023 14:39,-3.59,127.46,90,2.5,"SERAM,",INDONESIA
11/19/2023 14:35,-20.973,-68.481,123,4.1,"ANTOFAGASTA,",CHILE
11/19/2023 14:34,-23.43,-66.86,204,4.1,"JUJUY,",ARGENTINA
11/19/2023 14:16,37.681,26.047,20,3,"DODECANESE, ISLANDS,",GREECE
11/19/2023 14:13,45.9,7.189,4,0.9,SWITZERLAND,SWITZERLAND
11/19/2023 14:12,14.99,-93.56,27,4.1,"OFFSHORE, CHIAPAS,",MEXICO
11/19/2023 14:10,38.309,38.262,5,1.2,EASTERN,TURKEY
11/19/2023 14:08,-23.06,-66.55,254,3.4,"JUJUY,",ARGENTINA
11/19/2023 14:08,28.041,-16.312,0,1.5,"CANARY, ISLANDS,, SPAIN",REGION
11/19/2023 14:04,21.077,99.484,8,3.5,MYANMAR,MYANMAR
11/19/2023 14:02,8.307,-82.775,17,3.1,"PANAMA-COSTA, RICA, BORDER",REGION
11/19/2023 14:00,-6.48,133.64,80,4.1,"KEPULAUAN, ARU, REGION,",INDONESIA
11/19/2023 13:58,37.894,36.671,7,1.5,CENTRAL,TURKEY
11/19/2023 13:39,38.182,37.329,5,1.4,CENTRAL,TURKEY
11/19/2023 13:38,43.161,-8.956,12,1.8,SPAIN,SPAIN
11/19/2023 13:33,37.2,36.941,7,1.5,CENTRAL,TURKEY
11/19/2023 13:30,-7.96,107.3,19,3.3,"JAVA,",INDONESIA
11/19/2023 13:30,-45.327,167.348,54,3.3,"SOUTH, ISLAND, OF, NEW",ZEALAND
11/19/2023 13:27,-41.134,172.571,178,3.1,"SOUTH, ISLAND, OF, NEW",ZEALAND
11/19/2023 13:26,40.624,-123.625,23,3.1,NORTHERN,CALIFORNIA
11/19/2023 13:26,40.687,34.121,7,2.2,CENTRAL,TURKEY
11/19/2023 13:26,63.921,-22.06,5,2.8,ICELAND,REGION
11/19/2023 13:23,-28.98,-68.21,122,3.9,"LA, RIOJA,",ARGENTINA
11/19/2023 13:22,-0.14,123.01,32,2.9,"SULAWESI,",INDONESIA
11/19/2023 13:20,-9.34,118.76,10,2.7,"SUMBAWA, REGION,",INDONESIA
11/19/2023 13:17,39.798,41.807,10,2.5,EASTERN,TURKEY
11/19/2023 13:13,37.158,36.99,7,1.1,CENTRAL,TURKEY
11/19/2023 12:55,19.185,-155.486,35,2.3,"ISLAND, OF, HAWAII,",HAWAII
11/19/2023 12:53,-20.308,-69.16,102,4.3,"TARAPACA,",CHILE
11/19/2023 12:53,-32.67,-71.54,39,2.6,"OFFSHORE, VALPARAISO,",CHILE
11/19/2023 12:45,34.826,-3.069,10,2.4,MOROCCO,MOROCCO
11/19/2023 12:43,38.392,-122.624,3,2.4,NORTHERN,CALIFORNIA
11/19/2023 12:25,79.458,4.094,10,2.3,GREENLAND,SEA
11/19/2023 12:02,21.223,99.65,13,3.7,MYANMAR,MYANMAR
11/19/2023 12:02,43.81,6.55,5,2.2,"NEAR, SOUTH, COAST, OF",FRANCE
11/19/2023 12:01,18.72,120.8,16,3.6,"LUZON,",PHILIPPINES
11/19/2023 11:59,38.694,26.425,13,1.4,"NEAR, THE, COAST, OF, WESTERN",TURKEY
11/19/2023 11:56,39.409,26.172,12,1.2,"NEAR, THE, COAST, OF, WESTERN",TURKEY
11/19/2023 11:54,38.029,29.031,6,1.7,WESTERN,TURKEY
11/19/2023 11:46,38.072,36.557,5,1.4,CENTRAL,TURKEY
11/19/2023 11:42,38.19,20.82,17,2.9,GREECE,GREECE
11/19/2023 11:40,16.79,-99.56,24,4.2,"GUERRERO,",MEXICO
11/19/2023 11:29,37.476,37.055,10,1.8,CENTRAL,TURKEY
11/19/2023 11:25,-10,123.72,26,3.5,"TIMOR, REGION,",INDONESIA
11/19/2023 11:15,37.428,-118.453,4,1.9,CENTRAL,CALIFORNIA
11/19/2023 11:02,28.6,82.87,10,4.2,NEPAL,NEPAL
11/19/2023 11:02,19.247,-155.407,30,2,"ISLAND, OF, HAWAII,",HAWAII
11/19/2023 11:01,37.994,37.473,7,1.5,CENTRAL,TURKEY
11/19/2023 10:53,37.137,36.94,8,0.9,CENTRAL,TURKEY
11/19/2023 10:48,37.175,36.892,7,1,CENTRAL,TURKEY
11/19/2023 10:47,-8.64,108.38,10,3.5,"JAVA,",INDONESIA
11/19/2023 10:45,37.8,21.16,1,2.8,SOUTHERN,GREECE
11/19/2023 10:34,14.23,-93.4,5,3.9,"OFF, COAST, OF, CHIAPAS,",MEXICO
11/19/2023 10:21,18.45,-103.31,48,3.3,"MICHOACAN,",MEXICO
11/19/2023 10:08,17.724,-94.802,116,4.4,"VERACRUZ,",MEXICO
11/19/2023 10:07,-22.41,-66.12,277,3.6,"JUJUY,",ARGENTINA
11/19/2023 10:06,37.879,37.85,7,1.1,CENTRAL,TURKEY
11/19/2023 10:02,19.616,-64.697,39,3.8,"VIRGIN, ISLANDS",REGION
11/19/2023 9:59,-16.205,-73.671,47,4.3,"NEAR, COAST, OF, SOUTHERN",PERU
11/19/2023 9:40,14.02,-93.23,4,3.9,"OFF, COAST, OF, CHIAPAS,",MEXICO
11/19/2023 9:25,16.81,-94.99,54,3.4,"OAXACA,",MEXICO
11/19/2023 9:18,57.578,-153.731,35,3.1,"KODIAK, ISLAND, REGION,",ALASKA
11/19/2023 9:14,28.42,82.81,25,4.1,NEPAL,NEPAL
11/19/2023 9:06,37.299,36.594,7,1.3,CENTRAL,TURKEY
11/19/2023 8:55,19.01,-104.4,2,3.7,"OFFSHORE, COLIMA,",MEXICO
11/19/2023 8:53,18.99,-104.39,2,3.4,"OFFSHORE, COLIMA,",MEXICO
11/19/2023 8:51,-1.97,122.54,10,3.6,"SULAWESI,",INDONESIA
11/19/2023 8:48,31.56,-114.59,6,3.7,"GULF, OF",CALIFORNIA
11/19/2023 8:38,18.17,-102.38,15,3.7,"MICHOACAN,",MEXICO
11/19/2023 8:16,36.882,40.689,5,3.2,SYRIA,SYRIA
11/19/2023 8:08,38.2,20.82,13,2.1,GREECE,GREECE
11/19/2023 8:07,16.45,-93.91,117,3.4,"CHIAPAS,",MEXICO
11/19/2023 8:04,2.41,99.14,143,3.1,"NORTHERN, SUMATRA,",INDONESIA
11/19/2023 8:01,38.152,38.467,8,2.2,EASTERN,TURKEY
11/19/2023 7:59,15.1,-94.19,15,4,"OFF, COAST, OF, CHIAPAS,",MEXICO
11/19/2023 7:58,19.695,-71.329,21,3.2,DOMINICAN,REPUBLIC
11/19/2023 7:57,-32.94,151.39,6,2.4,"NEAR, S.E., COAST, OF",AUSTRALIA
11/19/2023 7:45,27.68,-111.71,13,3.4,"GULF, OF",CALIFORNIA
11/19/2023 7:42,27.92,-112.11,6,3.7,"GULF, OF",CALIFORNIA
11/19/2023 7:40,36.649,36.115,5,2.1,"TURKEY-SYRIA, BORDER",REGION
11/19/2023 7:39,17.39,-97.22,64,3.5,"OAXACA,",MEXICO
11/19/2023 7:38,37.79,21.74,10,2.6,SOUTHERN,GREECE
11/19/2023 7:35,37.498,37.362,8,2.3,CENTRAL,TURKEY
11/19/2023 7:30,35.997,-117.809,2,2.4,CENTRAL,CALIFORNIA
11/19/2023 7:25,-12.467,166.522,61,4.9,"SANTA, CRUZ",ISLANDS
11/19/2023 7:24,37.377,37.07,5,1.2,CENTRAL,TURKEY
11/19/2023 7:07,39.361,28.26,7,2.1,WESTERN,TURKEY
11/19/2023 6:57,19.154,-155.477,31,2,"ISLAND, OF, HAWAII,",HAWAII
11/19/2023 6:38,44.39,7.32,0,2.2,NORTHERN,ITALY
11/19/2023 6:38,38.566,0.172,5,1.6,SPAIN,SPAIN
11/19/2023 6:37,37.917,26.969,12,2,"DODECANESE, ISLANDS,",GREECE
11/19/2023 6:35,30.743,142.132,10,4.8,"IZU, ISLANDS,, JAPAN",REGION
11/19/2023 6:17,-4.68,121.69,11,3,"SULAWESI,",INDONESIA
11/19/2023 6:05,37.983,36.618,7,1.3,CENTRAL,TURKEY
11/19/2023 5:56,33.05,75.99,10,2.6,EASTERN,KASHMIR
11/19/2023 5:54,62.169,-149.667,43,2.9,CENTRAL,ALASKA
11/19/2023 5:54,-1.76,119.39,10,2.8,"SULAWESI,",INDONESIA
11/19/2023 5:40,28.265,-14.686,12,2.1,"CANARY, ISLANDS,, SPAIN",REGION
11/19/2023 5:39,58.056,-151.474,35,2.4,"KODIAK, ISLAND, REGION,",ALASKA
11/19/2023 5:39,38.351,-27.148,5,2.2,"AZORES, ISLANDS,",PORTUGAL
11/19/2023 5:35,63.918,-22.071,5,3,ICELAND,REGION
11/19/2023 5:31,45.786,11.698,2,1.1,NORTHERN,ITALY
11/19/2023 5:24,58.936,-152.83,71,2.1,"KODIAK, ISLAND, REGION,",ALASKA
11/19/2023 5:10,38.23,24.28,5,2.2,AEGEAN,SEA
11/19/2023 5:01,38.48,22.1,3,2.1,GREECE,GREECE
11/19/2023 4:42,-15.531,-173.008,28,4.6,TONGA,TONGA
11/19/2023 4:36,-23.78,-68.22,167,2.8,"ANTOFAGASTA,",CHILE
11/19/2023 4:32,38.2,21.82,5,2,GREECE,GREECE
11/19/2023 4:27,-21.28,-69.19,106,2.9,"TARAPACA,",CHILE
11/19/2023 4:26,49.657,-91.55,2,2.6,"ONTARIO,",CANADA
11/19/2023 4:17,29.88,78.75,32,2.8,"UTTARANCHAL-UTTAR, PRADESH,",INDIA
11/19/2023 4:16,-15.059,-75.69,30,4.7,"NEAR, COAST, OF, CENTRAL",PERU
11/19/2023 4:14,52.694,-178.706,7,3,"ANDREANOF, ISLANDS,, ALEUTIAN",IS.
11/19/2023 4:13,18.842,145.34,597,4.4,"PAGAN, REG.,, N., MARIANA",ISLANDS
11/19/2023 4:01,18.906,145.269,600,5.9,"PAGAN, REG.,, N., MARIANA",ISLANDS
11/19/2023 3:43,38.36,21.85,5,2.4,GREECE,GREECE
11/19/2023 3:35,39.129,-28.618,6,2.4,"AZORES, ISLANDS,",PORTUGAL
11/19/2023 3:33,-0.95,-79.24,87,3.6,ECUADOR,ECUADOR
11/19/2023 3:31,34.75,24.99,23,2.6,"CRETE,",GREECE
11/19/2023 3:28,36.175,-118.028,5,2.5,CENTRAL,CALIFORNIA
11/19/2023 3:25,-1.74,-80.39,89,2.9,"NEAR, COAST, OF",ECUADOR
11/19/2023 3:18,35.979,36.369,10,1.8,SYRIA,SYRIA
11/19/2023 3:17,-22.64,-69.89,54,2.7,"ANTOFAGASTA,",CHILE
11/19/2023 3:04,19.182,-155.485,30,2,"ISLAND, OF, HAWAII,",HAWAII
11/19/2023 2:51,38.33,23.33,5,2,GREECE,GREECE
11/19/2023 2:33,48.569,-69.096,18,2.9,"ST., LAWRENCE, VALLEY, REG.,",CANADA
11/19/2023 2:33,27.667,-18.044,25,2.3,"CANARY, ISLANDS,, SPAIN",REGION
